feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,label
3,6.139589,2,4,1073.570153,4,2,0,2,0,3,2,38.734017,1,1,0,2,1.0,0,1,0
3,43.037174,3,10,7292.191133,0,4,1,1,0,2,3,36.971728,1,1,1,2,1.0,0,1,1
1,17.191317,4,3,2590.411847,1,2,1,1,0,0,1,29.836181,0,1,1,2,1.0,0,1,0
1,12.082323,2,0,1622.036488,0,1,1,2,0,2,0,28.643734,1,0,0,3,1.0,1,1,1
3,20.987665,2,0,8599.312863,4,4,1,1,0,3,2,42.426958,1,1,0,2,1.0,1,1,1
1,25.25665,3,0,476.043092,0,4,3,2,0,3,2,28.700628,1,1,1,1,1.0,0,1,1
0,47.244424,3,7,2865.699796,0,4,3,3,0,3,3,23.432788,2,2,1,1,1.0,0,1,1
3,33.08781,2,3,2339.700883,2,4,3,0,0,1,2,57.528448,1,1,0,2,1.0,0,1,0
3,14.279294,2,1,1658.038811,3,1,3,2,0,2,1,24.240039,1,1,1,2,2.0,1,1,0
3,11.410622,4,4,767.369641,3,4,3,2,0,3,0,34.987689,1,1,1,3,1.0,1,1,0
1,11.315072,2,0,1537.833476,0,0,3,3,0,1,1,36.662148,0,1,0,3,1.0,1,1,0
3,8.26496,2,4,427.305433,0,2,3,2,0,2,1,60.919842,0,1,0,1,1.0,0,1,0
1,23.848203,2,0,3432.564376,0,4,0,2,0,1,0,63.857872,1,0,0,2,1.0,1,1,0
0,17.296664,2,10,6716.432796,0,2,3,2,0,3,3,44.085561,1,1,0,1,1.0,0,1,1
0,25.754705,1,0,792.001919,0,4,3,2,2,0,3,58.550061,1,2,0,1,1.0,1,1,1
0,25.032455,4,4,1628.402197,0,1,3,2,0,1,0,27.205071,0,1,0,2,2.0,0,1,0
3,23.97723,2,0,2450.165699,4,2,3,2,0,2,3,32.652044,1,1,0,3,1.0,1,1,0
1,12.933508,2,3,882.19749,0,4,3,2,0,3,2,54.773927,1,0,0,2,1.0,0,1,0
1,19.734548,3,7,2075.938401,0,1,1,3,0,3,3,29.122559,1,2,0,2,1.0,0,1,0
0,18.2806,2,4,1292.545545,4,4,2,2,0,2,0,55.611512,1,1,0,2,2.0,1,1,0
0,47.888125,4,3,2666.377042,0,3,1,1,0,1,2,22.771886,2,1,1,3,1.0,1,1,1
3,11.966254,2,10,1963.911505,4,1,3,1,0,2,2,32.701224,1,0,0,2,1.0,1,1,0
3,15.09524,3,1,1658.939909,0,1,3,2,0,3,2,40.890564,0,1,0,2,2.0,1,1,0
3,42.157402,2,4,8859.398837,0,2,1,3,0,2,3,27.891183,0,2,0,2,1.0,1,1,0
3,12.083589,0,3,920.691714,2,3,3,2,0,3,0,33.822972,1,1,0,2,1.0,1,1,0
0,14.226597,1,0,9519.228298,0,2,3,2,0,1,3,34.291387,1,2,0,2,1.0,0,1,0
3,8.350702,4,9,870.729537,4,1,0,2,0,0,1,31.167369,1,1,0,2,1.0,0,1,0
2,24.498637,3,1,2247.845987,0,2,1,2,1,1,2,41.050435,1,1,1,2,1.0,1,1,0
3,9.115997,4,10,2503.420586,1,3,0,2,0,1,0,31.696104,1,0,1,2,2.0,1,1,0
1,23.02705,2,3,2356.396521,1,2,3,1,0,1,2,27.030114,1,1,0,2,1.0,0,1,0
0,20.492029,2,0,2714.345486,4,3,2,2,0,2,0,31.075687,1,1,0,1,1.0,0,1,0
3,18.022434,4,1,376.128958,0,1,1,2,0,2,0,41.818447,1,1,1,2,2.0,1,1,0
1,43.213943,2,0,10017.613975,0,0,3,2,0,1,3,32.556851,1,2,0,0,1.0,0,1,1
1,24.84694,2,0,8728.25115,0,3,1,2,0,0,2,38.105928,1,1,0,1,1.0,0,1,0
1,5.692256,4,3,1103.732872,0,4,0,1,0,1,0,38.723698,1,1,1,2,1.0,1,1,0
3,45.441313,4,4,3546.795253,3,2,1,1,0,1,1,24.290189,0,1,1,3,1.0,1,1,0
3,34.379606,0,4,4050.701567,2,2,2,1,0,2,1,32.915161,2,1,1,1,1.0,0,1,1
3,11.960064,3,0,1470.256497,0,2,0,2,0,0,2,35.474254,1,1,1,2,1.0,1,1,0
3,48.545898,2,4,2464.74772,4,3,0,2,0,2,1,39.152143,1,1,0,2,1.0,1,1,0
3,24.405599,2,4,2018.048806,0,3,3,2,0,0,0,35.752697,1,1,1,2,2.0,1,1,0
3,12.040073,3,0,6190.883721,1,4,1,2,0,3,2,47.944506,1,0,1,2,1.0,0,1,0
0,22.079537,2,0,1131.113376,1,1,3,2,0,0,1,64.556845,1,1,0,2,1.0,0,1,0
3,10.292369,2,7,972.072176,4,1,3,1,0,3,0,22.749133,1,0,0,2,1.0,1,1,0
1,22.846844,2,1,1009.890858,0,2,3,1,0,3,1,21.872075,1,1,1,2,1.0,0,1,0
1,5.729375,0,1,960.642652,1,2,0,3,0,3,0,24.741846,2,1,1,2,1.0,1,1,1
3,35.209475,2,1,9583.710919,1,1,3,2,0,2,2,23.853599,1,1,0,2,2.0,0,1,1
1,11.899599,2,10,1439.247741,1,0,3,1,0,3,1,27.423778,1,1,0,2,1.0,0,0,0
1,12.046048,3,4,1563.892389,1,0,1,1,0,3,0,25.533317,1,1,0,0,1.0,0,1,0
2,24.851711,2,4,9951.887896,2,4,2,1,0,2,3,36.649938,1,2,0,3,1.0,1,1,0
3,11.981763,2,10,1383.471047,1,2,1,1,0,2,1,22.791889,1,1,0,2,1.0,1,1,1
0,35.857882,2,0,1926.738328,0,1,3,3,0,1,2,21.831254,2,1,0,2,1.0,0,1,1
3,23.270233,3,4,3482.395482,1,2,3,1,0,3,2,29.217915,1,1,1,2,1.0,0,1,0
1,41.706749,4,3,8316.998409,4,1,3,1,0,2,3,27.80639,0,1,1,2,1.0,0,1,1
1,24.217303,2,4,2496.230059,1,3,2,3,0,3,2,29.743914,0,1,0,1,1.0,0,1,0
1,12.225796,2,4,1913.941899,0,1,3,2,0,1,0,29.409623,0,1,0,3,2.0,1,1,0
3,25.018991,2,0,2690.850611,0,2,3,1,0,1,2,27.085262,1,1,0,2,1.0,0,1,0
0,11.697191,4,3,2358.801216,0,4,3,2,1,3,0,42.086889,1,1,0,2,1.0,1,1,0
1,12.297839,3,9,2383.007384,0,4,3,3,0,3,2,50.528063,1,1,1,2,1.0,0,1,0
1,7.820492,4,4,1422.996975,0,2,2,1,0,3,2,23.674009,1,1,1,2,1.0,1,1,0
0,44.151444,2,3,9120.336115,0,1,0,1,0,1,1,27.90357,1,1,0,0,1.0,0,1,1
1,19.69434,2,1,3688.896679,1,2,1,3,0,1,2,24.769933,0,1,0,1,1.0,1,1,1
1,12.192646,4,4,4195.22609,0,0,1,1,0,2,1,38.281746,1,1,1,3,1.0,1,1,0
3,17.256727,2,4,2970.282884,4,1,2,2,0,0,1,20.394888,1,1,0,2,2.0,0,1,0
1,23.353108,1,7,4236.539019,1,2,3,2,0,1,1,22.504233,0,1,1,2,1.0,0,1,1
0,43.796897,1,0,3911.569578,0,1,1,2,0,1,2,29.155841,1,1,0,3,2.0,1,1,0
0,17.798259,1,0,3628.883934,0,4,0,3,0,3,2,34.669246,0,1,0,2,1.0,0,1,0
3,24.136223,2,4,9187.219475,0,4,2,0,0,3,1,54.010446,1,1,0,2,1.0,0,1,0
1,18.284675,2,10,1631.316079,1,0,3,2,0,1,0,36.940983,1,0,0,3,1.0,0,1,0
0,45.922147,2,4,5229.679031,0,2,3,1,0,1,3,23.90873,1,2,0,2,1.0,1,1,1
0,18.971222,1,3,2072.405544,0,2,2,2,0,3,2,27.816028,1,0,0,2,2.0,1,1,0
3,12.349481,4,1,3252.94441,2,2,0,2,0,0,0,47.373824,1,1,1,1,1.0,0,1,0
3,26.047185,4,1,3573.026802,4,2,1,1,0,1,0,25.581579,2,0,1,2,1.0,1,1,0
3,25.737384,3,1,3024.676701,2,4,0,3,0,1,1,57.958941,1,1,1,3,1.0,1,1,0
3,12.529165,4,4,1594.559969,0,1,3,1,1,2,1,18.777913,1,1,1,2,1.0,0,1,0
1,12.289921,3,4,699.076329,0,3,3,1,0,3,2,38.174878,1,0,0,3,1.0,1,1,0
1,23.524729,2,1,3706.331471,0,3,3,3,0,0,3,51.960349,1,2,0,2,1.0,0,1,0
1,11.644628,2,4,2662.671173,0,2,0,2,0,3,2,54.126022,1,1,0,3,2.0,0,1,0
2,4.565177,4,0,1531.156276,0,2,0,1,0,0,0,64.269035,1,1,1,2,1.0,0,1,0
1,24.54088,4,0,7459.404552,0,1,3,2,0,3,0,25.763474,1,1,1,2,1.0,0,1,0
1,14.302686,4,3,1155.716229,2,1,3,0,0,1,0,41.16011,1,1,1,2,1.0,0,1,0
0,6.603477,4,0,2504.200099,0,3,1,1,0,3,3,23.922827,1,2,1,2,1.0,0,1,0
3,11.619225,2,10,2188.521746,0,2,2,1,0,3,1,24.09988,1,1,0,2,1.0,0,1,0
0,24.208181,2,2,2655.6108,0,2,2,1,0,2,0,32.517758,1,1,0,2,1.0,0,1,0
3,9.921225,2,3,1033.124979,2,4,1,2,0,3,2,64.792757,1,1,0,3,1.0,1,1,0
3,11.172119,2,4,3367.600308,0,0,0,2,0,3,2,41.023173,1,1,0,3,1.0,1,1,0
1,11.772625,1,1,2585.686484,0,4,3,3,0,3,2,50.720854,0,1,0,2,1.0,1,1,0
3,34.619765,4,5,1907.527695,3,2,1,2,0,2,1,29.141664,0,1,1,2,1.0,1,1,0
1,6.140384,4,0,2249.405391,0,2,1,1,0,3,2,24.68322,1,1,1,2,1.0,0,1,0
1,40.041781,2,4,4900.283478,0,4,2,2,2,3,0,32.821493,1,1,0,2,2.0,0,1,0
0,36.233522,2,0,12163.884457,3,2,3,2,0,0,2,26.430511,1,1,0,2,2.0,1,1,1
1,17.778968,4,3,873.105161,0,4,3,1,0,3,0,72.914866,2,0,1,2,1.0,1,1,0
1,14.967332,2,0,2349.026106,3,2,2,3,0,2,3,38.582738,1,1,0,2,1.0,1,1,0
3,12.386707,2,4,1813.589923,0,4,0,1,2,3,1,63.438982,1,1,0,3,1.0,0,1,0
3,30.656096,3,5,4033.776344,2,2,2,1,0,1,1,22.102261,1,1,0,2,2.0,0,1,0
1,11.651082,2,0,1836.923519,4,2,2,2,0,1,2,35.095788,1,1,0,2,1.0,1,1,0
3,24.969549,2,1,3763.657959,4,4,3,1,0,3,0,26.600367,0,1,0,2,1.0,0,1,0
1,24.369365,4,0,3305.783974,0,4,2,1,0,3,1,62.471422,0,1,1,2,1.0,0,1,0
3,9.505676,2,6,746.29082,0,2,3,2,0,1,0,24.116054,0,1,0,2,1.0,1,1,0
0,17.4201,2,4,1608.119946,2,1,0,2,0,3,0,40.170539,1,1,0,2,1.0,0,1,0
1,11.959675,2,10,1422.918436,0,2,1,2,0,1,2,40.913803,0,1,0,2,1.0,0,1,1
3,24.484952,4,3,14126.134102,4,1,3,1,0,0,3,22.156585,1,2,0,2,1.0,0,1,1
1,18.44062,2,1,764.877164,4,4,1,2,0,3,0,41.689029,1,1,0,2,1.0,1,1,0
1,45.346229,2,4,1706.623452,0,2,2,1,1,2,2,28.212761,1,1,0,2,1.0,0,1,1
3,13.191341,3,1,2052.975629,0,4,1,2,0,3,0,55.232742,0,0,1,2,1.0,1,1,0
3,16.807622,3,4,3420.281557,4,0,1,1,0,1,2,62.389929,1,0,0,3,1.0,1,1,0
1,45.339082,2,10,7616.991924,0,1,0,2,0,3,2,26.049622,1,1,0,1,2.0,0,1,1
3,51.105761,0,10,3639.976671,1,2,3,2,0,1,1,28.216189,1,1,0,2,1.0,1,1,0
3,40.393709,3,10,8301.697236,0,2,3,1,0,1,3,27.987899,1,2,0,2,1.0,0,1,0
3,11.153947,0,0,528.31357,4,4,3,2,0,0,0,42.982383,0,1,0,1,1.0,0,1,0
0,11.249992,2,4,1784.01439,0,3,3,2,0,3,0,31.615118,1,0,0,2,1.0,1,1,0
0,8.403227,4,0,2795.330793,0,0,2,2,0,3,2,27.995644,1,1,1,1,1.0,0,1,0
0,43.701242,2,3,4352.942849,0,4,3,2,0,3,1,40.117934,1,1,0,2,2.0,0,1,1
1,46.745906,2,6,8239.449016,0,3,0,1,0,3,3,24.359134,1,2,0,1,1.0,0,1,1
3,8.676143,1,4,1326.668972,0,2,3,1,0,2,0,33.228713,0,1,0,1,1.0,0,1,1
1,18.509003,4,3,2702.092095,4,4,3,2,0,3,1,25.678176,1,0,0,2,1.0,0,1,0
0,17.36308,2,3,10108.418895,0,4,2,0,0,3,3,37.224248,1,2,0,2,1.0,0,1,1
3,6.710257,4,1,3998.314796,0,4,0,2,0,3,2,51.197851,1,1,0,3,1.0,1,1,0
1,19.856198,4,7,2417.897254,0,3,0,2,0,2,2,33.060083,0,1,1,2,2.0,0,1,1
0,23.383236,2,3,1525.681738,0,3,3,1,0,0,1,25.131021,1,0,0,1,1.0,0,1,0
0,45.523725,4,4,3410.908435,4,2,1,1,1,3,1,23.558955,1,1,0,2,1.0,0,1,1
1,20.23514,2,4,4842.74201,1,1,3,2,0,1,1,41.365769,1,1,0,1,2.0,0,1,0
3,10.140845,2,3,1701.780066,0,2,2,0,2,1,0,35.160317,1,0,0,2,1.0,0,1,0
3,20.566747,1,4,3722.30231,0,2,0,1,0,3,2,53.868586,1,1,0,1,1.0,0,1,0
1,7.892185,2,4,8046.53829,0,4,2,1,0,3,3,39.534963,1,0,0,2,1.0,1,1,0
3,38.613418,4,3,6554.028287,4,4,3,2,0,3,3,39.464998,0,1,1,1,2.0,0,1,0
3,23.591986,3,0,1547.70133,0,3,3,2,1,3,1,34.440643,1,0,1,2,1.0,0,1,0
3,25.206845,4,10,3194.2426,4,3,1,3,0,0,0,33.817868,1,1,1,2,1.0,0,1,0
3,11.528431,0,0,803.06193,4,0,3,2,0,3,0,50.784154,0,1,2,3,1.0,1,1,0
1,12.523286,2,4,2351.89308,0,3,3,0,0,2,3,37.599312,1,2,0,1,1.0,0,1,0
3,24.592787,2,4,8171.641255,3,0,1,0,0,3,3,57.252577,1,2,0,3,1.0,1,1,0
1,11.88861,4,10,2237.132735,4,1,3,2,0,1,1,39.773797,1,1,1,1,1.0,0,1,0
3,11.338084,3,3,674.564945,0,2,2,2,2,1,0,33.876588,1,1,0,1,2.0,0,1,0
2,22.933235,2,3,1087.386784,0,3,3,1,0,2,1,44.30632,0,0,0,3,1.0,1,1,0
3,19.608541,2,0,3628.337597,0,2,2,2,0,2,0,32.021645,1,0,1,1,1.0,0,1,0
3,20.796737,1,0,2703.850743,0,2,3,2,0,1,0,34.946308,0,1,0,2,1.0,1,1,0
3,9.425603,4,4,844.046697,4,3,3,2,0,0,0,51.891198,0,0,1,2,1.0,0,1,0
3,12.579545,2,4,2369.191853,0,3,3,2,0,2,1,30.883893,1,1,0,1,1.0,0,1,0
0,12.376766,4,1,804.465818,0,3,1,0,0,2,0,38.90554,0,0,1,2,1.0,1,1,0
3,24.242571,4,4,1114.481714,4,4,3,2,0,0,0,29.129243,1,1,2,2,1.0,0,1,0
1,5.508703,4,1,807.049662,0,1,1,1,0,3,1,26.81485,1,1,1,2,1.0,0,0,0
1,15.788725,2,0,1587.657228,0,0,3,3,0,0,3,25.607886,1,1,1,2,1.0,0,1,1
3,24.8293,2,5,2572.286341,0,4,1,2,0,3,2,28.758363,1,1,0,1,1.0,0,1,1
3,49.230046,2,9,2160.431708,4,2,3,2,0,1,1,31.901594,1,1,0,2,1.0,1,1,1
2,46.147491,4,1,1899.54527,2,4,1,2,0,3,0,61.862195,1,1,1,2,1.0,0,1,0
1,22.823306,2,0,1929.609672,0,3,2,2,0,2,2,37.775694,1,0,0,1,1.0,0,1,0
1,37.440991,4,0,4052.116495,4,3,3,2,0,1,0,33.858778,1,1,1,2,1.0,1,1,0
3,55.761685,2,0,3757.785847,4,4,3,2,0,2,0,33.210436,1,1,0,2,2.0,0,1,1
3,11.605328,4,3,2442.207865,0,2,2,2,0,2,0,29.180806,1,1,0,1,1.0,0,1,0
0,19.378682,1,10,1643.772487,0,1,1,2,0,2,2,30.353654,0,1,0,2,2.0,0,0,0
2,16.483937,2,0,1288.291598,1,4,3,1,0,3,0,37.06519,1,1,0,2,1.0,0,1,0
1,12.159293,0,4,1174.674462,0,2,3,1,0,3,0,24.459302,0,1,0,2,1.0,1,1,0
0,16.542801,4,4,2093.973107,0,2,3,0,0,1,3,60.897174,1,1,1,2,1.0,0,1,0
3,3.620104,4,0,695.85986,0,3,3,2,0,2,1,49.492656,1,1,1,2,2.0,0,1,0
0,24.051863,2,3,5551.031847,0,0,3,2,0,3,3,27.667314,1,1,0,3,1.0,1,1,0
0,24.626174,1,10,4416.561725,1,0,2,2,0,3,2,64.310722,0,0,1,0,1.0,0,1,0
3,23.285176,3,1,2911.572115,4,2,2,1,0,3,2,39.127234,1,0,1,2,2.0,0,1,0
0,18.58844,2,4,10269.888754,4,4,3,3,1,3,3,30.146503,0,1,1,2,1.0,0,0,0
1,8.056612,2,0,928.115441,0,4,1,2,0,2,2,57.625596,1,1,0,1,1.0,0,1,0
0,24.942931,2,1,8260.921456,1,2,2,2,0,1,2,43.712382,1,1,0,2,1.0,0,1,1
3,24.380407,2,0,4453.32728,0,3,1,1,0,2,0,23.947085,2,1,0,2,1.0,0,1,0
0,16.170314,1,4,1686.761127,0,4,1,3,0,3,1,26.161066,0,1,3,3,1.0,1,1,0
3,12.353524,4,4,2248.850616,0,2,3,2,0,1,2,32.170188,1,1,0,2,1.0,0,1,0
1,7.220965,4,4,1614.534769,1,2,3,2,0,0,3,42.396957,1,2,1,2,2.0,0,1,0
1,11.729778,2,0,852.829017,0,1,3,3,0,1,0,25.803361,1,1,1,2,1.0,0,1,0
3,23.413561,2,4,2598.221709,4,4,3,1,0,3,2,56.856409,1,1,1,2,1.0,0,1,0
0,24.104375,2,1,8130.508213,3,2,3,1,0,3,1,28.00565,1,1,0,2,1.0,0,1,0
1,46.501409,2,7,2834.833953,0,4,3,1,2,3,1,24.405458,0,0,1,2,1.0,0,1,1
1,23.132586,2,0,1429.842066,4,3,1,1,0,1,0,39.10399,1,1,0,1,1.0,0,1,1
0,11.08571,2,4,1074.359561,1,4,0,1,0,3,1,32.085522,1,1,0,3,1.0,1,1,0
3,12.486566,2,3,1094.962014,0,4,3,1,0,3,0,51.688757,1,1,1,2,1.0,0,1,1
1,40.164191,2,1,5207.459037,0,2,3,1,0,3,1,34.022524,1,0,0,1,1.0,0,1,0
1,38.453952,2,4,13932.806221,3,2,1,2,0,3,3,26.519061,1,2,0,2,1.0,1,1,0
0,11.424001,2,4,8309.807676,0,2,1,2,0,0,3,26.820132,1,1,0,2,1.0,1,1,0
3,24.275393,2,3,3685.09963,4,1,2,2,0,2,2,38.466149,1,1,0,1,1.0,0,1,1
0,17.744091,3,3,9980.772928,0,2,0,2,0,3,2,37.506325,1,0,1,2,1.0,1,1,0
1,22.47223,2,3,3574.264409,4,4,3,2,0,3,2,42.315309,1,1,0,2,1.0,0,1,0
0,8.976632,3,10,930.072905,1,4,0,1,0,3,2,53.512571,1,1,1,2,1.0,0,1,0
3,17.617492,2,0,1536.311292,4,1,3,3,0,2,1,25.481203,1,1,0,2,1.0,0,1,0
2,17.24035,2,2,1364.394208,0,2,3,1,0,1,0,21.764393,1,0,0,3,1.0,1,1,1
0,20.244352,4,3,2268.238047,4,3,1,2,0,2,0,52.981919,1,1,1,2,1.0,1,1,1
3,12.471659,2,4,522.467404,4,2,3,2,0,1,1,21.196184,1,1,0,2,1.0,0,1,0
1,37.433278,2,3,7283.189916,0,3,1,0,0,1,3,32.713887,1,0,0,2,1.0,0,1,1
1,11.594221,1,0,1086.258519,1,3,3,2,0,1,3,36.249998,0,1,0,3,1.0,1,1,0
0,12.246941,3,7,7810.566526,0,1,1,2,0,3,1,44.165843,1,1,1,3,1.0,1,1,0
1,11.90456,2,4,1495.752002,0,4,2,1,0,3,2,38.706215,1,0,0,2,1.0,1,1,0
1,54.76151,2,4,1897.789354,2,3,3,1,0,2,2,35.019095,1,1,0,2,1.0,0,1,0
0,45.662073,0,4,13811.199936,0,1,3,1,0,1,2,21.506503,2,1,1,2,2.0,0,1,0
1,11.640406,2,10,1272.496585,4,3,1,1,0,0,0,31.803822,1,0,0,2,1.0,0,1,0
0,50.225988,2,0,7669.093669,0,2,2,1,0,1,3,29.29874,1,2,1,2,1.0,0,1,0
3,18.603051,2,4,2263.668782,0,3,1,2,0,0,2,29.224739,1,1,0,2,2.0,0,1,0
0,7.585694,2,6,1358.589507,0,1,3,2,0,0,0,61.494002,1,0,0,2,1.0,0,1,0
0,17.50673,4,10,3079.064164,0,4,3,2,1,3,1,40.636998,1,1,2,2,2.0,1,1,0
1,12.129616,2,1,1628.332052,4,3,3,1,0,3,2,24.21036,1,1,1,1,1.0,0,1,0
3,24.936588,4,4,6438.558372,4,4,1,3,0,3,2,39.277663,1,0,1,3,1.0,1,1,0
3,23.391856,2,0,6026.014399,2,3,1,1,0,2,3,27.062189,1,1,0,1,1.0,1,1,0
1,11.656156,2,10,2503.163987,4,2,3,1,0,3,2,27.796114,1,1,0,1,1.0,0,0,0
3,7.509816,2,0,1049.591765,1,4,2,3,0,3,2,33.55094,1,1,0,3,1.0,1,1,1
3,24.051488,3,1,10383.940956,4,4,1,2,0,2,1,33.139854,1,1,0,2,1.0,0,1,0
0,21.385934,2,10,1105.627938,0,2,3,2,0,1,1,48.037784,0,0,0,2,2.0,1,1,0
1,38.565924,2,4,5673.032361,2,1,2,2,0,3,3,25.891595,0,2,0,2,1.0,1,1,0
0,12.189755,4,0,726.823369,0,2,1,1,0,1,0,40.344578,1,1,1,2,1.0,0,1,0
1,20.694166,0,9,4765.673503,0,2,0,2,1,1,3,21.494463,1,2,1,2,1.0,0,1,0
1,6.858572,4,3,963.952123,0,4,0,2,0,3,2,52.742734,1,1,1,2,1.0,0,1,0
3,3.710046,4,3,1005.103822,3,1,3,3,0,2,2,28.694198,1,0,1,2,1.0,0,1,0
0,19.683633,2,4,533.300552,0,2,3,0,0,1,2,57.769534,1,1,0,2,1.0,1,1,1
2,11.979527,2,3,1191.592602,2,1,0,2,0,0,1,62.590025,1,1,0,3,1.0,1,1,0
0,8.089999,4,4,1504.621265,0,4,3,2,0,3,0,41.007514,1,1,1,2,1.0,1,1,0
3,8.191854,1,3,1293.641819,2,4,0,2,0,3,2,40.918544,2,1,3,2,1.0,1,1,0
3,37.061962,2,0,8843.299525,0,1,2,3,0,3,3,37.553577,1,1,0,2,1.0,0,1,0
0,15.13726,4,3,2422.529076,0,2,2,2,0,2,3,40.195909,1,2,1,2,2.0,0,1,0
3,6.444034,2,5,598.551069,0,4,2,1,0,3,2,28.005166,1,1,1,2,1.0,1,1,0
1,35.042903,4,4,4049.089904,3,4,2,2,0,0,2,33.615583,1,1,1,3,1.0,1,1,1
0,24.121214,4,4,2189.289237,0,0,3,2,0,3,0,28.243001,1,1,1,0,1.0,1,1,0
0,23.704486,2,0,3679.835423,0,4,2,2,0,3,2,61.729726,1,1,0,2,1.0,0,1,0
0,12.005415,2,3,1202.397897,0,1,3,2,0,1,0,32.995001,1,1,0,2,2.0,1,1,1
3,8.116303,4,1,922.901305,0,3,1,3,0,3,0,23.7181,1,1,1,1,1.0,0,1,0
3,20.978784,0,0,2817.91742,0,2,3,3,0,1,1,21.678337,1,1,0,2,1.0,0,1,1
1,5.165023,4,3,2511.150014,0,1,1,2,0,0,2,27.152084,1,1,1,2,1.0,1,1,0
1,12.066441,2,7,373.890541,0,3,1,2,0,3,3,22.748156,1,2,0,3,1.0,1,1,0
1,49.316595,4,0,2027.071557,4,4,1,2,0,3,3,40.463581,1,2,1,2,2.0,0,1,1
0,45.124827,2,0,5422.394329,0,3,1,1,0,3,3,36.11486,1,2,0,3,1.0,1,1,0
3,39.105697,3,4,9282.098164,0,4,3,2,2,3,3,37.99486,1,0,0,2,1.0,1,1,0
3,59.062613,4,4,7356.450029,4,4,3,2,1,3,1,31.850571,0,1,2,2,1.0,0,1,1
3,24.877489,4,10,4440.961572,0,3,3,2,0,1,1,25.109328,1,1,2,1,1.0,0,1,1
1,12.39206,4,0,1631.994886,0,2,3,2,0,1,0,47.551331,1,2,1,2,1.0,0,1,0
1,11.089981,4,10,1658.018395,0,4,1,2,0,3,2,53.144867,2,1,1,2,1.0,1,1,0
0,17.377597,4,0,2292.621233,0,2,1,2,1,1,0,37.733671,1,1,1,3,1.0,1,1,0
1,8.665572,2,0,1399.253622,0,2,3,2,0,3,0,55.404249,1,1,0,2,1.0,1,1,0
0,24.855279,4,4,3770.210067,0,1,2,1,0,1,2,27.37476,1,1,0,2,2.0,0,1,0
3,12.025327,2,3,2691.340487,3,3,3,1,0,2,3,28.811352,0,1,0,2,1.0,0,1,0
3,25.020059,2,10,2440.656127,2,2,3,2,0,0,3,28.269795,2,0,0,2,1.0,1,1,0
1,12.360391,2,4,1657.079065,0,4,2,2,0,3,2,54.135713,1,0,1,2,2.0,0,1,0
0,38.108696,3,7,2548.925952,4,1,3,1,0,2,3,26.613786,0,2,0,2,1.0,0,1,0
3,15.982237,2,4,1320.064863,0,2,3,1,0,2,1,37.202369,1,1,0,1,1.0,1,1,0
1,23.592228,2,0,1397.798852,1,2,3,2,0,0,3,42.92566,1,0,0,1,1.0,1,1,1
3,42.636609,2,0,10372.983153,4,2,2,2,0,3,2,27.178324,1,0,0,2,1.0,0,1,0
0,11.623071,2,10,1113.148415,0,4,3,1,0,3,3,52.522746,1,2,0,2,1.0,1,1,1
1,31.14869,2,0,6790.757265,0,0,3,3,1,1,1,48.232583,1,0,1,1,1.0,0,1,0
3,17.18037,2,10,6223.902737,4,1,2,3,1,1,3,28.519331,1,2,0,2,1.0,0,1,0
3,47.71404,2,4,6669.318457,0,4,3,2,0,3,0,29.011377,1,1,0,2,1.0,1,1,1
1,19.141343,2,4,1803.302204,4,2,2,1,0,3,0,22.14078,1,1,0,3,1.0,0,1,0
0,39.365375,3,5,3353.368461,0,4,2,2,0,3,2,43.827462,1,1,1,2,2.0,0,1,1
0,6.754949,2,1,2362.120418,4,2,0,2,1,1,3,36.038786,1,2,0,3,1.0,1,1,0
3,19.334319,4,0,2275.957837,4,2,0,2,2,1,3,36.88734,1,0,0,2,1.0,0,1,0
3,44.137516,2,4,3653.869161,2,4,2,1,0,3,2,34.064214,1,1,0,2,1.0,0,1,0
3,23.434291,4,7,2455.773251,0,2,3,2,0,1,2,39.060767,0,0,1,1,1.0,0,1,0
0,49.870038,2,0,4102.455804,4,2,0,1,0,2,3,23.1209,2,2,0,2,1.0,0,1,1
3,12.61741,2,4,687.864752,0,3,3,3,0,0,0,22.825875,1,1,0,2,1.0,0,1,1
3,9.241215,4,10,3956.71535,0,3,1,1,0,2,2,21.916283,0,1,1,2,1.0,1,1,0
0,6.817979,4,10,3824.305645,0,4,1,1,0,3,2,26.131915,1,1,1,2,1.0,0,1,0
3,17.546437,3,4,4561.40505,4,2,3,3,0,3,2,40.342084,2,0,1,1,1.0,0,1,0
1,9.490666,4,10,684.73462,0,0,1,2,0,3,1,29.376974,1,1,1,3,2.0,1,1,0
1,11.943942,2,4,562.251917,4,4,3,0,0,3,0,50.710203,0,0,0,1,1.0,0,1,0
1,14.498943,1,3,1935.523108,0,2,3,1,0,3,0,23.560171,1,0,0,2,1.0,0,1,0
3,37.126694,1,10,7863.189479,0,2,0,1,0,0,2,28.490216,1,1,0,1,1.0,0,1,1
2,44.218994,2,0,2380.871878,3,3,1,2,0,2,2,37.774146,1,1,0,2,1.0,0,1,0
0,8.341783,1,3,804.544869,0,0,2,2,1,3,0,38.507725,1,1,0,3,1.0,1,1,0
1,24.25576,2,4,1265.223955,4,3,3,2,2,1,2,36.261148,1,1,0,2,1.0,0,1,0
